pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath,skillList
57,40926000328,Senior AI Ops Architect,Epam Systems,4592441,6411,0,"Intelligence,Semantic,Cloud Platforms,Engineering,Terraform,Microsoft Azure,AWS Cloudformation,Vector","Experience leading AIOps / Cloud Practices or platform engineering organizations. Certifications in AWS ML,Cloud Architecture,or AI Leadership <br><br> 19+ years of overall IT experience. 10+ years of professional experience in Enterprise Cloud,Infrastructure Engineering,SRE,Automation,and Architecture roles.","Hyderabad, Chennai, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,20-30 Yrs,20.0,30.0,14 Days Ago,2026-09-03T20:10:15.507Z,1788466215507.0,jp,1,,,False,,,,,,,False,,,5:40 AM,https://www.naukri.com/job-listings-senior-ai-ops-architect-epam-systems-hyderabad-chennai-bengaluru-20-to-30-years-040926000328,epam-systems-jobs-careers-6411,https://www.ambitionbox.com/reviews/epam-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2256.0,3.6,1028.0,False,True,,,,,11492.0,True,,,https://img.naukimg.com/logo_images/groups/v1/4592441.gif,"['Intelligence', 'Semantic', 'Cloud Platforms', 'Engineering', 'Terraform', 'Microsoft Azure', 'AWS Cloudformation', 'Vector']"
58,130826010250,Director GENAI,ERM Placement Services,11054,1477290,0,"Generative AI (Gen AI),Retrieval-Augmented Generation (RAG),Python,Artificial Intelligence,Generation,Gen,Direct","<p> We are seeking a highly experienced Director  Technical to lead the design, development, and deployment of cutting-edge AI/ML solutions in the banking domain.</p><br /><p> The ideal candidate will drive innovation across Agentic AI, Generative AI (Gen AI), Retrieval-Augmented Generation (RAG), and Machine Learning systems, leveraging Python AI/ML frameworks and cloud platforms to build scalable, secure, and compliant solutions. </p>",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,18-25 Yrs,18.0,25.0,17 Days Ago,2026-08-31T12:29:30.203Z,1788179370203.0,jp,1,,,False,,,,,,,False,,,9:59 PM,https://www.naukri.com/job-listings-director-genai-erm-placement-services-bengaluru-18-to-25-years-130826010250,erm-placement-services-jobs-careers-659925,,,,1082.0,False,True,True,Management Consulting,False,Management Consulting,,False,,,https://img.naukimg.com/logo_images/groups/v1/11054.gif,"['Generative AI (Gen AI)', 'Retrieval-Augmented Generation (RAG)', 'Python', 'Artificial Intelligence', 'Generation', 'Gen', 'Direct']"
60,210726031623,Director,Qentelli,4620853,3171770,0,"Gen AI,Program Manager,Director,AWS,.NET Core,Artificial Intelligence,Management,Program management","Strong background in Agile delivery leadership (ARTs,Scrum of Scrums,SAFe preferred)<br><br> AWS Cloud : ECS,Lambda,S3 (hands-on or strong architectural leadership required) <br><br>Partner with product,business,and operations teams to align technology outcomes with business goals. Key Skills & Experience . <br><br>Proven experience leading large,complex enterprise programs",Hybrid - Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,17-25 Yrs,17.0,25.0,13 Days Ago,2026-09-04T19:00:37.593Z,1788548437593.0,jp,1,,,False,,,,,,,False,,,4:30 AM,https://www.naukri.com/job-listings-director-qentelli-hyderabad-17-to-25-years-210726031623,qentelli-jobs-careers-3171770,https://www.ambitionbox.com/reviews/qentelli-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,423.0,4.0,1028.0,False,True,,,,,25681.0,True,,,https://img.naukimg.com/logo_images/groups/v1/4620853.gif,"['Gen AI', 'Program Manager', 'Director', 'AWS', '.NET Core', 'Artificial Intelligence', 'Management', 'Program management']"
63,10926010287,Generative AI- Agentic AI- Director,PwC,9246,676499,0,"Agentic AI,Gen AI,Cloud,RAG,Python,AI Foundry,Autogen,LLM","<p><strong>Role & responsibilities</strong> </p><p> </p><ul><li>Lead the design and implementation of advanced AI solutions for the financial sector</li><li>Drive strategic initiatives to enhance business development efforts</li><li>Cultivate substantial relationships with executive-level clients</li><li>Mentor and develop future leaders within the organization</li><li>Identify market trends and leverage insights to create scalable solutions</li><li>Promote innovative thinking and problem-solving across teams</li><li>Maintain adherence to industry standards and leading practices</li><li>Foster collaboration across departments to amplify project success</li><li> <strong>Agentic Framework </strong>from AWS, Azure and GCP like Ai FOundry, MAF, Autogen (Microsoft), AWS - Agent Core, AwS trands, Google - Agent Space, Snowflake or Databrick or Salesforce Agentforce </li></ul><p> </p><br /><br /><br /><br /><br />","Hybrid - Bangalore Rural, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,16-26 Yrs,16.0,26.0,17 Days Ago,2026-09-01T05:17:09.881Z,1788239829881.0,jp,1,,,False,,,,,,,False,,,2:47 PM,https://www.naukri.com/job-listings-generative-ai-agentic-ai-director-pwc-bangalore-rural-bengaluru-16-to-26-years-010926010287,pwc-jobs-careers-676499,https://www.ambitionbox.com/reviews/pwc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,13831.0,3.3,1020.0,False,True,,,,,,True,,,https://img.naukimg.com/logo_images/groups/v1/9246.gif,"['Agentic AI', 'Gen AI', 'Cloud', 'RAG', 'Python', 'AI Foundry', 'Autogen', 'LLM']"
69,180926907902,Principal Software Architect,Opentext,4656015,479215,0,"Administration,Cyberark,Azure,Customer Success,Architecture,Compliance,Api Security,Architectural Patterns","Requirements . 15+ years of experience in enterprise software architecture,distributed systems,or cloud platform engineering.  <br><br>Deep experience with Kubernetes,containers,service meshes,CI / CD pipelines,and modern cloud-native application patterns.  <br><br>Preferred Skills . <br><br>Experience building or architecting enterprise IAM,IGA,or PAM platforms.",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,19-21 Yrs,19.0,21.0,Few Hours Ago,2026-09-18T04:09:08.356Z,1789704548356.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=180926907902&logstr=srprestapi,https://careers.opentext.com/us/en/job/53497,1:39 PM,https://www.naukri.com/job-listings-principal-software-architect-opentext-technologies-india-pvt-ltd-bengaluru-19-to-21-years-180926907902,opentext-jobs-careers-479215,https://www.ambitionbox.com/reviews/opentext-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,1358.0,3.3,1028.0,True,False,,,,,6483.0,False,,,https://img.naukimg.com/logo_images/groups/v1/4656015.gif,"['Administration', 'Cyberark', 'Azure', 'Customer Success', 'Architecture', 'Compliance', 'Api Security', 'Architectural Patterns']"
77,170926925212,Data Engineer-Data Platforms-SnowFlake,IBM,19288,16987,0,"Ai,Data Engineering,Data Pipelines,Architecture,Ai Solutions,Cloud Architecture,Cloud Migration,Deployment","Bachelors Degree . <br><br>Preferred education . Masters Degree . <br><br>Cloud Technology Proficiency: Experience with cloud technologies,including migration,deployment,and management of cloud-based data platforms.  <br><br>Platform Enhancement Capabilities: Experience with building and enhancing Snowflake platform capabilities to meet client needs and advance Data and AI applications",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,18-20 Yrs,18.0,20.0,1 Day Ago,2026-09-17T09:54:11.330Z,1789638851330.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=170926925212&logstr=srprestapi,https://careers.ibm.com/en_US/careers/JobDetail?jobId=131439&source=JB_Naukri,7:24 PM,https://www.naukri.com/job-listings-data-engineer-data-platforms-snowflake-ibm-india-pvt-limited-hyderabad-18-to-20-years-170926925212,ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,27274.0,3.9,1028.0,False,False,,,,,10201.0,False,,,https://img.naukimg.com/logo_images/groups/v1/19288.gif,"['Ai', 'Data Engineering', 'Data Pipelines', 'Architecture', 'Ai Solutions', 'Cloud Architecture', 'Cloud Migration', 'Deployment']"
79,170926917727,Technology Architect,Accenture,10476,27117,0,"Ai,Ai Evaluation,Automation,Ai Strategy,Alm,Architecture,Automating,Ai Solutions","<b><br /><br />Project Role :</b>Technology Architect<br /><br /><b><br /><br />Project Role Description :</b>Design and deliver technology architecture for a platform, product, or engagement. Define solutions to meet performance, capability, and scalability needs. <br /><br /><b>Must have skills :</b>SAP Generative AI<br /><br /><b><br /><br />Good to have skills :</b>Agentic Design<br />Minimum <br /><b>18</b> year(s) of experience is required<br /><br /><b><br /><br />Educational Qualification :</b>15 years full time education<br /><br /><br /><b><b>Summary</b></b>:<br />Seeking a SAP AI & Agentic Delivery Transformation Architect to lead the transformation of SAP implementation, integration, testing, and application support services through Generative AI, Agentic AI, automation, and intelligent engineering.<br />The individual will identify high-value opportunities across the SAP delivery lifecycle and design, prototype, and scale AI-enabled solutions that materially improve productivity, quality, speed, and cost of delivery across Implementation and Operations activities<br />The objective is not simply to introduce AI tools into SAP. The objective is to fundamentally change how SAP services are delivered by augmenting consultants, automating repetitive activities, deploying AI agents for multi-step processes, and progressively moving appropriate activities toward autonomous execution.<br /><br />Roles & Responsibilities:<br /> SAP AI Delivery Strategy - Define the AI and Agentic AI strategy for SAP implementation and application management services.<br /> Assess the complete SAP delivery lifecycle across (Discover, Requirements, Design, Build, Integration, Data Migration, Testing, Deployment, Hypercare and Application Management/Product Support <br /> Develop an SAP AI productivity roadmap aligned to measurable business outcomes<br /> Create and lead a portfolio of AI use cases and agents for SAP delivery<br /> Ensure AI solutions can securely interact with SAP and non-SAP enterprise systems<br /> Partner with SAP functional and technical teams to redesign delivery processes and help them execute on the designed roadmap<br /> Provide technical leadership across Generative AI, RAG, Prompt engineering, Embeddings, Vector search, LLM selection, Agent orchestration, Multi-agent architectures, AI evaluation, Guardrails, Human-in-the-loop controls, AI observability, AI security, Responsible AI<br /> Develop SAP Delivery Operating Model within the AI Technology Delivery Life Cycle<br /> Establish and lead a SAP AI Platform/Enablement team to provide reusable AI capabilities, tools, agents, frameworks, and services for SAP implementation and application support teams.<br /> Define the AI platform architecture, engineering standards, reusable components, governance, security, integration patterns, and deployment model to accelerate adoption of AI across SAP delivery<br /> Build a scalable AI Factory / Platform that enables implementation and support teams to rapidly develop, deploy, and consume AI solutions without building each use case from scratch.<br /> Partner with SAP functional, technical, implementation, and AMS teams to identify opportunities, prioritize use cases, and provide the platform, engineering, and AI expertise required to industrialize successful PoCs.<br /><br /><br />Professional & Technical Skills:<br />SAP<br /> 10+ years of SAP implementation, architecture, or SAP delivery experience.<br /> Strong experience with SAP S/4HANA and enterprise SAP implementations.<br /> Experience across multiple SAP functional/technical domains.<br /> Strong understanding of SAP implementation methodologies and delivery processes.<br /> Experience with SAP BTP, APIs, integration, and SAP extensions.<br /> Experience with SAP Cloud ALM and/or SAP''s modern development and delivery ecosystem preferred.<br />AI Platform & Capability Building<br /> Proven experience in building and leading AI/GenAI platform teams that provide reusable AI capabilities, frameworks, agents, APIs, and services to application implementation and support teams. <br /> Experience defining team structure, roles, skills, engineering practices, governance, operating model, and delivery processes required to establish and scale an enterprise AI capability<br /> Demonstrated experience building AI/Agentic AI platforms and reusable components that can be consumed across multiple SAP implementation and Application Maintenance & Support (AMS) engagements, rather than developing isolated AI solutions or PoCs<br /> Demonstrated ability to move AI use cases from concept/PoC into production application support, integrating AI with ITSM, SAP monitoring, knowledge repositories and enterprise systems to improve MTTR, automation, support productivity and cost-to-serve<br /> Demonstrated experience converting technology concepts into measurable productivity improvements.<br />AI / Technology<br /> 3+ years of practical experience with Generative AI and enterprise AI.<br /> Hands-on experience designing or implementing AI applications and/or AI agents.<br /> Experience with SAP Business AI, Joule, Joule Studio or equivalent SAP AI capabilities strongly preferred.<br /> Experience integrating AI solutions with enterprise applications is highly desirable<br />Preferred Experience<br /> AI/Cloud certifications from major cloud or AI platforms desirable<br /> SAP certifications in relevant architecture/technology areas.<br /><br /><br /><br />Additional Information:<br /> The candidate should have minimum 18 years of experience in SAP Generative AI.<br /> This position is based at our Mumbai office.<br /> A 15 years full time education is required.<br /><br /><br /><br /><br /><br /><br /><br /><br /><b>Qualification</b><br />15 years full time education",Mumbai,Not disclosed,INR,0,0,True,0,0.0,0.0,18-23 Yrs,18.0,23.0,1 Day Ago,2026-09-17T06:53:33.844Z,1789628013844.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=170926917727&logstr=srprestapi,https://www.accenture.com/in-en/careers/jobdetails?id=ATCI-5778949-S2069594_en&title=Technology+Architect&SRC=RECNau,4:23 PM,https://www.naukri.com/job-listings-technology-architect-accenture-solutions-pvt-ltd-mumbai-18-to-23-years-170926917727,accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78573.0,3.7,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/10476.gif,"['Ai', 'Ai Evaluation', 'Automation', 'Ai Strategy', 'Alm', 'Architecture', 'Automating', 'Ai Solutions']"
79,170926917700,Delivery Lead Senior Manager,Accenture,10476,27117,0,"Adm,Automation,Digital Project Management,Generative Ai,Craft,Cloud,Marketing Operations,Ai","<b><br /><br />Skill required:</b> Marketing Operations - Digital Project Management<br /><br /><b><br /><br />Designation:</b> Delivery Lead Senior Manager<br /><br /><b><br /><br />Qualifications:</b>Any Graduation <br /><br /><b><br /><br />Years of Experience:</b>16 to 25 years <br /><br /><b>About Accenture</b><br />Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song- all powered by the world-s largest network of Advanced Technology and Intelligent Operations centers. Our 784,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities.Visit us at www.accenture.com <br /><br /><b><br /><br />What would you do?<br /><br /></b><li> Sets creative standards and provides senior creative governance across copy, design, interactive, motion, video, and commerce content. Ensures adaptation and production outputs remain on-brand, high quality, and appropriate for each channel without redefining out-of-scope content strategy.</li><li> Role requires Digital Marketing Ads Promotion creation design</li><li> A leadership portfolio demonstrating integrated campaigns scaled adaptation systems digital and commerce content motion video and evidence of leading large creative teams.</li><li> Overseeing the planning, execution, and delivery of projects that primarily rely on digital tools and technologies.</li><li> It encompasses managing tasks, resources, timelines, and communication channels to ensure successful project outcomes in the digital realm.<br /><br /><b><br /><br />What are we looking for?<br /><br /></b></li><li> Primary skill - Digital Project Management </li><li> Secondary skill - Accenture Delivery Methods (ADM)</li><li> Relevant years of experience into integrated creative leadership, including oversight of multidisciplinary teams and major brands in an agency, network, or in-house studio environment.</li><li> Leadership expectation</li><li> Leads creative leaders and sets the quality bar. Builds a constructive critique culture, develops senior talent, and has final creative accountability within the defined scope.</li><li> Looking for Group Creative Director, Executive Creative Director, Creative Lead, <br /><br /><b><br /><br />Roles and Responsibilities:</b></li><li> ""</li><li> Establish creative principles, review standards, and escalation thresholds for the engagement</li><li> Provide senior review for high-visibility, complex, or ambiguous creative work</li><li> Ensure consistent expression of approved brand systems across formats, channels, and markets</li><li> Partner with account and delivery leaders to balance quality, speed, reuse, and cost</li><li> Guide Creative Directors and senior craft leads; resolve cross-discipline creative decisions</li><li> Represent creative quality in client governance and major review sessions</li><li> Champion responsible use of automation and generative AI within approved brand and rights controls""</li><li> Must have skill</li><li> Multidisciplinary creative leadership; brand governance; senior client presentation; critique and coaching; strong portfolio; production-aware decision making.<br /><br /><br /><b>Qualification</b><br />Any Graduation</li>",Mumbai,Not disclosed,INR,0,0,True,0,0.0,0.0,16-25 Yrs,16.0,25.0,1 Day Ago,2026-09-17T06:53:22.554Z,1789628002554.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=170926917700&logstr=srprestapi,https://www.accenture.com/in-en/careers/jobdetails?id=AIOC-S01665734_en&title=Delivery+Lead+Senior+Manager&SRC=RECNau,4:23 PM,https://www.naukri.com/job-listings-delivery-lead-senior-manager-accenture-solutions-pvt-ltd-mumbai-16-to-25-years-170926917700,accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78573.0,3.7,1013.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/10476.gif,"['Adm', 'Automation', 'Digital Project Management', 'Generative Ai', 'Craft', 'Cloud', 'Marketing Operations', 'Ai']"
98,170926030144,Tcs Hiring: Cloud AI Architect | 15-22 Years | PAN India,Tata Consultancy Services,223346,892542,0,"generative ai,Cloud Ai,GCP Cloud,AWS Bedrock,Azure Cloud,Artificial Intelligence,Vertex Ai,OpenAI","Must-Have Experience . 15+ years in Enterprise Architecture,Cloud Transformation,or Solution Architecture<br><br>Experience: 15-22 Years<br><br>Hands-on experience building Enterprise AI and Generative AI platforms<br><br>Experience with Azure AI Services,Azure OpenAI,AWS Bedrock,and Vertex AI",India,Not disclosed,INR,0,0,True,0,0.0,0.0,16-22 Yrs,16.0,22.0,1 Day Ago,2026-09-17T11:28:19.986Z,1789644499986.0,jp,1,10.0,,False,,,,,,,False,,,8:58 PM,https://www.naukri.com/job-listings-tcs-hiring-cloud-ai-architect-15-22-years-pan-india-tata-consultancy-services-india-16-to-22-years-170926030144,tata-consultancy-services-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,121266.0,3.2,1060.0,False,True,,,,,2949.0,False,,,https://img.naukimg.com/logo_images/groups/v1/223346.gif,"['generative ai', 'Cloud Ai', 'GCP Cloud', 'AWS Bedrock', 'Azure Cloud', 'Artificial Intelligence', 'Vertex Ai', 'OpenAI']"
98,170926029911,Program Director - Large Transformational Programs & Portfolios,Infosys,13832,410527,0,"Program Delivery,Client Relationship Management,IT Transformation,Enterprise Applications,generative ai,Cloud Transformation,Digital Transformation,Delivery Management",Bachelors degree required<br><br> MBA / Masters preferred<br><br>Required Experience<br><br>20+ years of IT program management experience,"Hybrid - Hyderabad, Pune, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,20-30 Yrs,20.0,30.0,1 Day Ago,2026-09-17T11:22:21.173Z,1789644141173.0,jp,1,5.0,,False,,,,,,,False,,,8:52 PM,https://www.naukri.com/job-listings-program-director-large-transformational-programs-portfolios-infosys-hyderabad-pune-bengaluru-20-to-30-years-170926029911,infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,52009.0,3.5,1061.0,False,False,,,,,15493.0,True,False,Prefers women,https://img.naukimg.com/logo_images/groups/v1/13832.gif,"['Program Delivery', 'Client Relationship Management', 'IT Transformation', 'Enterprise Applications', 'generative ai', 'Cloud Transformation', 'Digital Transformation', 'Delivery Management']"
